concept_id,concept_name,concept_code,vocabulary_id
41334309,1 ML Epoetin Alfa 4 UNT/ML Injectable Solution Box of 1,OMOP2532271,RxNorm Extension
41333630,1 ML Epoetin Alfa 40 UNT/ML Injectable Solution Box of 1,OMOP2531592,RxNorm Extension
41333628,1 ML Epoetin Alfa 10 UNT/ML Injectable Solution,OMOP2531590,RxNorm Extension
41333627,1 ML Epoetin Alfa 10 UNT/ML Injectable Solution Box of 6,OMOP2531589,RxNorm Extension
41333437,1 ML Epoetin Alfa 4000 UNT/ML Injectable Solution [Erypo] Box of 6 by Mtk,OMOP2531399,RxNorm Extension
41332914,1 ML Epoetin Alfa 40000 UNT/ML Injectable Solution Box of 1,OMOP2530876,RxNorm Extension
41332913,1 ML Epoetin Alfa 2000 UNT/ML Injectable Solution,OMOP2530875,RxNorm Extension
41332531,1 ML Epoetin Alfa 40 UNT/ML Injectable Solution [Eprex],OMOP2530493,RxNorm Extension
41332253,1 ML Epoetin Alfa 2 UNT/ML Injectable Solution Box of 6,OMOP2530215,RxNorm Extension
41332069,1 ML Epoetin Alfa 40000 UNT/ML Injectable Solution [Eprex] Box of 1 by Kohlpharma,OMOP2530031,RxNorm Extension
41332065,1 ML Epoetin Alfa 4 UNT/ML Injectable Solution [Erypo] Box of 6 by Janssen,OMOP2530027,RxNorm Extension
41331844,1 ML Epoetin Alfa 40000 UNT/ML Injectable Solution [Erypo] Box of 1,OMOP2529806,RxNorm Extension
41331842,1 ML Epoetin Alfa 2000 UNT/ML Injectable Solution [Erypo] Box of 6,OMOP2529804,RxNorm Extension
41331841,1 ML Epoetin Alfa 2 UNT/ML Injectable Solution [Eprex],OMOP2529803,RxNorm Extension
41331840,1 ML Epoetin Alfa 4 UNT/ML Injectable Solution [Erypo] Box of 6,OMOP2529802,RxNorm Extension
41331400,1 ML Epoetin Alfa 40000 UNT/ML Injectable Solution [Erypo] Box of 4 by Janssen,OMOP2529362,RxNorm Extension
41331167,1 ML Epoetin Alfa 40000 UNT/ML Injectable Solution [Erypo] Box of 6,OMOP2529129,RxNorm Extension
41330892,1 ML Epoetin Alfa 40000 UNT/ML Injectable Solution Box of 4,OMOP2528854,RxNorm Extension
41330891,1 ML Epoetin Alfa 4 UNT/ML Injectable Solution,OMOP2528853,RxNorm Extension
41330890,1 ML Epoetin Alfa 4000 UNT/ML Injectable Solution,OMOP2528852,RxNorm Extension
41330735,1 ML Epoetin Alfa 40000 UNT/ML Injectable Solution [Erypo] Box of 6 by Janssen,OMOP2528697,RxNorm Extension
41330526,1 ML Epoetin Alfa 40 UNT/ML Injectable Solution [Erypo] Box of 1,OMOP2528488,RxNorm Extension
41330277,1 ML Epoetin Alfa 40 UNT/ML Injectable Solution,OMOP2528239,RxNorm Extension
41330276,1 ML Epoetin Alfa 10000 UNT/ML Injectable Solution,OMOP2528238,RxNorm Extension
41330274,1 ML Epoetin Alfa 2000 UNT/ML Injectable Solution Box of 6,OMOP2528236,RxNorm Extension
41330273,1 ML Epoetin Alfa 4000 UNT/ML Injectable Solution Box of 6,OMOP2528235,RxNorm Extension
41330110,1 ML Epoetin Alfa 4000 UNT/ML Injectable Solution [Erypo] Box of 6 by Janssen,OMOP2528072,RxNorm Extension
41329886,1 ML Epoetin Alfa 40 UNT/ML Injectable Solution [Erypo],OMOP2527848,RxNorm Extension
41329885,1 ML Epoetin Alfa 40000 UNT/ML Injectable Solution [Erypo],OMOP2527847,RxNorm Extension
41329203,1 ML Epoetin Alfa 40 UNT/ML Injectable Solution [Eprex] Box of 1,OMOP2527165,RxNorm Extension
41329198,1 ML Epoetin Alfa 2000 UNT/ML Injectable Solution [Erypo],OMOP2527160,RxNorm Extension
41329197,1 ML Epoetin Alfa 4 UNT/ML Injectable Solution [Eprex],OMOP2527159,RxNorm Extension
41328563,1 ML Epoetin Alfa 10000 UNT/ML Injectable Solution [Erypo] Box of 6,OMOP2526525,RxNorm Extension
41328560,1 ML Epoetin Alfa 4000 UNT/ML Injectable Solution [Erypo],OMOP2526522,RxNorm Extension
41328271,1 ML Epoetin Alfa 40 UNT/ML Injectable Solution Box of 6,OMOP2526233,RxNorm Extension
41328116,1 ML Epoetin Alfa 40000 UNT/ML Injectable Solution [Erypo] Box of 1 by Janssen,OMOP2526078,RxNorm Extension
41327886,1 ML Epoetin Alfa 10 UNT/ML Injectable Solution [Eprex],OMOP2525848,RxNorm Extension
41327885,1 ML Epoetin Alfa 10 UNT/ML Injectable Solution [Erypo],OMOP2525847,RxNorm Extension
41327882,1 ML Epoetin Alfa 4000 UNT/ML Injectable Solution [Erypo] Box of 6,OMOP2525844,RxNorm Extension
41327631,1 ML Epoetin Alfa 40 UNT/ML Injectable Solution Box of 4,OMOP2525593,RxNorm Extension
41314576,Epoetin Alfa 40 UNT/ML Injectable Solution [Erypo] Box of 4,OMOP2512538,RxNorm Extension
41314575,Epoetin Alfa 40 UNT/ML Injectable Solution [Erypo] Box of 6,OMOP2512537,RxNorm Extension
41314574,Epoetin Alfa 40000 UNT/ML Injectable Solution [Erypo] Box of 6,OMOP2512536,RxNorm Extension
41314572,Epoetin Alfa 4000 UNT/ML Injectable Solution [Erypo],OMOP2512534,RxNorm Extension
41304239,Epoetin Alfa 40000 UNT/ML Injectable Solution Box of 6,OMOP2502201,RxNorm Extension
41283284,Epoetin Alfa 2 UNT/ML Injectable Solution [Eprex],OMOP2481246,RxNorm Extension
41273169,Epoetin Alfa 20 UNT/ML Injectable Solution,OMOP2471131,RxNorm Extension
41252366,Epoetin Alfa 2 UNT/ML Injectable Solution [Erypo] Box of 6,OMOP2450328,RxNorm Extension
41221376,Epoetin Alfa 10 UNT/ML Injectable Solution [Erypo] Box of 6,OMOP2419338,RxNorm Extension
41221373,Epoetin Alfa 4 UNT/ML Injectable Solution [Erypo],OMOP2419335,RxNorm Extension
41211390,Epoetin Alfa 40 UNT/ML Injectable Solution Box of 4,OMOP2409352,RxNorm Extension
41211389,Epoetin Alfa 10 UNT/ML Injectable Solution Box of 6,OMOP2409351,RxNorm Extension
41190224,Epoetin Alfa 10000 UNT/ML Injectable Solution [Erypo] Box of 6,OMOP2388186,RxNorm Extension
41190220,Epoetin Alfa 10 UNT/ML Injectable Solution [Eprex],OMOP2388182,RxNorm Extension
41179942,Epoetin Alfa 5 UNT/ML Injectable Solution Box of 1,OMOP2377904,RxNorm Extension
41159095,Epoetin Alfa 40000 UNT/ML Injectable Solution [Erypo] Box of 1,OMOP2357057,RxNorm Extension
41148865,Epoetin Alfa 40000 UNT/ML Injectable Solution Box of 1,OMOP2346827,RxNorm Extension
41127613,Epoetin Alfa 40000 UNT/ML Injectable Solution [Eprex],OMOP2325575,RxNorm Extension
41127612,Epoetin Alfa 40000 UNT/ML Injectable Solution [Erypo],OMOP2325574,RxNorm Extension
41117382,Epoetin Alfa 40 UNT/ML Injectable Solution Box of 1,OMOP2315344,RxNorm Extension
41064772,Epoetin Alfa 2 UNT/ML Injectable Solution [Erypo],OMOP2262734,RxNorm Extension
41033638,Epoetin Alfa 40000 UNT/ML Injectable Solution [Erypo] Box of 4,OMOP2231600,RxNorm Extension
41033635,Epoetin Alfa 4 UNT/ML Injectable Solution [Eprex],OMOP2231597,RxNorm Extension
41019355,Epoetin Alfa Injectable Solution [Erypo],OMOP2217317,RxNorm Extension
41002546,Epoetin Alfa 10 UNT/ML Injectable Solution [Erypo],OMOP2200508,RxNorm Extension
41002543,Epoetin Alfa 4 UNT/ML Injectable Solution [Erypo] Box of 1,OMOP2200505,RxNorm Extension
40992393,Epoetin Alfa 40 UNT/ML Injectable Solution,OMOP2190355,RxNorm Extension
40992392,Epoetin Alfa 10 UNT/ML Injectable Solution,OMOP2190354,RxNorm Extension
40992390,Epoetin Alfa 4 UNT/ML Injectable Solution Box of 6,OMOP2190352,RxNorm Extension
40992389,Epoetin Alfa 4000 UNT/ML Injectable Solution Box of 6,OMOP2190351,RxNorm Extension
40971165,Epoetin Alfa 40 UNT/ML Injectable Solution [Eprex] Box of 4,OMOP2169127,RxNorm Extension
40961136,Epoetin Alfa 40000 UNT/ML Injectable Solution Box of 4,OMOP2159098,RxNorm Extension
40961135,Epoetin Alfa 2 UNT/ML Injectable Solution Box of 6,OMOP2159097,RxNorm Extension
40940180,Epoetin Alfa 40 UNT/ML Injectable Solution [Eprex],OMOP2138142,RxNorm Extension
40940178,Epoetin Alfa 2000 UNT/ML Injectable Solution [Erypo],OMOP2138140,RxNorm Extension
40929800,Epoetin Alfa 5 UNT/ML Injectable Solution,OMOP2127762,RxNorm Extension
40908918,Epoetin Alfa 40 UNT/ML Injectable Solution [Erypo],OMOP2106880,RxNorm Extension
40908917,Epoetin Alfa 40 UNT/ML Injectable Solution [Erypo] Box of 1,OMOP2106879,RxNorm Extension
40908915,Epoetin Alfa 2 UNT/ML Injectable Solution [Eprex] Box of 6,OMOP2106877,RxNorm Extension
40908913,Epoetin Alfa 4000 UNT/ML Injectable Solution [Erypo] Box of 6,OMOP2106875,RxNorm Extension
40877877,Epoetin Alfa 10000 UNT/ML Injectable Solution [Erypo],OMOP2075839,RxNorm Extension
40877876,Epoetin Alfa 40000 UNT/ML Injectable Solution [Eprex] Box of 1,OMOP2075838,RxNorm Extension
40877874,Epoetin Alfa 2000 UNT/ML Injectable Solution [Erypo] Box of 6,OMOP2075836,RxNorm Extension
40867610,Epoetin Alfa 2 UNT/ML Injectable Solution,OMOP2065572,RxNorm Extension
40867609,Epoetin Alfa 4 UNT/ML Injectable Solution,OMOP2065571,RxNorm Extension
40867608,Epoetin Alfa 4 UNT/ML Injectable Solution Box of 1,OMOP2065570,RxNorm Extension
40867600,Epoetin Alfa 20 UNT/ML Injectable Solution Box of 1,OMOP2065562,RxNorm Extension
40846754,Epoetin Alfa 40 UNT/ML Injectable Solution [Eprex] Box of 1,OMOP2044716,RxNorm Extension
40846750,Epoetin Alfa 10 UNT/ML Injectable Solution [Eprex] Box of 6,OMOP2044712,RxNorm Extension
40846746,Epoetin Alfa 4 UNT/ML Injectable Solution [Eprex] Box of 6,OMOP2044708,RxNorm Extension
40846745,Epoetin Alfa 4 UNT/ML Injectable Solution [Erypo] Box of 6,OMOP2044707,RxNorm Extension
40836531,Epoetin Alfa 40 UNT/ML Injectable Solution Box of 6,OMOP2034493,RxNorm Extension
40836527,Epoetin Alfa 4000 UNT/ML Injectable Solution,OMOP2034489,RxNorm Extension
40038947,epoetin alfa Injectable Solution [Procrit],93868,RxNorm
40038946,epoetin alfa Injectable Solution [Eprex],385885,RxNorm
44132965,0.8 ML Epoetin Alfa 10000 UNT/ML Injectable Solution [Eprex Solution Ml],OMOP1127596,RxNorm Extension
44132946,0.8 ML Epoetin Alfa 10000 UNT/ML Injectable Solution [Eprex Solution Ml] Box of 6 by Janssen,OMOP1127577,RxNorm Extension
44132945,0.8 ML Epoetin Alfa 10000 UNT/ML Injectable Solution [Eprex Solution Ml] Box of 6,OMOP1127576,RxNorm Extension
44132919,0.6 ML Epoetin Alfa 10000 UNT/ML Injectable Solution [Eprex Solution Ml],OMOP1127550,RxNorm Extension
44132901,0.6 ML Epoetin Alfa 10000 UNT/ML Injectable Solution Box of 6,OMOP1127532,RxNorm Extension
44132895,0.6 ML Epoetin Alfa 10000 UNT/ML Injectable Solution [Eprex Solution Ml] Box of 6 by Janssen,OMOP1127526,RxNorm Extension
44132894,0.6 ML Epoetin Alfa 10000 UNT/ML Injectable Solution [Eprex Solution Ml] Box of 6,OMOP1127525,RxNorm Extension
44132892,0.6 ML Epoetin Alfa 10000 UNT/ML Injectable Solution,OMOP1127523,RxNorm Extension
44132883,0.5 ML Epoetin Alfa 2000 UNT/ML Injectable Solution [Eprex] Box of 6 by Janssen,OMOP1127514,RxNorm Extension
44132847,0.5 ML Epoetin Alfa 10000 UNT/ML Injectable Solution Box of 6,OMOP1127478,RxNorm Extension
44132760,0.5 ML Epoetin Alfa 10000 UNT/ML Injectable Solution [Eprex],OMOP1127391,RxNorm Extension
44132700,0.5 ML Epoetin Alfa 2000 UNT/ML Injectable Solution Box of 6,OMOP1127331,RxNorm Extension
44132655,0.5 ML Epoetin Alfa 10000 UNT/ML Injectable Solution,OMOP1127286,RxNorm Extension
44132626,0.5 ML Epoetin Alfa 10000 UNT/ML Injectable Solution [Eprex] Box of 6,OMOP1127257,RxNorm Extension
44132598,0.5 ML Epoetin Alfa 10000 UNT/ML Injectable Solution [Eprex] Box of 6 by Janssen,OMOP1127229,RxNorm Extension
44132585,0.5 ML Epoetin Alfa 2000 UNT/ML Injectable Solution [Eprex] Box of 6,OMOP1127216,RxNorm Extension
44132540,0.5 ML Epoetin Alfa 2000 UNT/ML Injectable Solution [Eprex],OMOP1127171,RxNorm Extension
44132507,0.5 ML Epoetin Alfa 2000 UNT/ML Injectable Solution,OMOP1127138,RxNorm Extension
44132506,0.4 ML Epoetin Alfa 10000 UNT/ML Injectable Solution [Eprex] Box of 6,OMOP1127137,RxNorm Extension
44132505,0.4 ML Epoetin Alfa 10000 UNT/ML Injectable Solution,OMOP1127136,RxNorm Extension
44132502,0.4 ML Epoetin Alfa 10000 UNT/ML Injectable Solution [Eprex],OMOP1127133,RxNorm Extension
44132494,0.4 ML Epoetin Alfa 10000 UNT/ML Injectable Solution [Eprex] Box of 6 by Janssen,OMOP1127125,RxNorm Extension
44132493,0.4 ML Epoetin Alfa 10000 UNT/ML Injectable Solution Box of 6,OMOP1127124,RxNorm Extension
44121904,Epoetin Alfa Injectable Solution [Eprex Solution Ml],OMOP1116535,RxNorm Extension
44112251,Epoetin Alfa 10000 UNT/ML Injectable Solution [Eprex Solution Ml] Box of 6,OMOP1106882,RxNorm Extension
44112249,Epoetin Alfa 2000 UNT/ML Injectable Solution [Eprex] Box of 6,OMOP1106880,RxNorm Extension
44099469,Epoetin Alfa 10000 UNT/ML Injectable Solution [Eprex Solution Ml],OMOP1094100,RxNorm Extension
44084471,Epoetin Alfa 2000 UNT/ML Injectable Solution Box of 6,OMOP1079102,RxNorm Extension
44073578,Epoetin Alfa 2000 UNT/ML Injectable Solution [Eprex],OMOP1068209,RxNorm Extension
44060783,Epoetin Alfa 10000 UNT/ML Injectable Solution [Eprex] Box of 6,OMOP1055414,RxNorm Extension
44058764,Epoetin Alfa 2000 UNT/ML Injectable Solution,OMOP1053395,RxNorm Extension
44045742,Epoetin Alfa 10000 UNT/ML Injectable Solution Box of 6,OMOP1040373,RxNorm Extension
43864527,0.8 ML Epoetin Alfa 0.084 MG/ML Injectable Solution Box of 6,OMOP721642,RxNorm Extension
43864506,0.6 ML Epoetin Alfa 0.084 MG/ML Injectable Solution,OMOP720619,RxNorm Extension
43864376,0.5 ML Epoetin Alfa 0.0336 MG/ML Injectable Solution [Erypo] Box of 6,OMOP718376,RxNorm Extension
43864375,0.5 ML Epoetin Alfa 0.336 MG/ML Injectable Solution [Erypo],OMOP718352,RxNorm Extension
43864374,0.5 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo],OMOP718342,RxNorm Extension
43864373,0.5 ML Epoetin Alfa 0.084 MG/ML Injectable Solution Box of 4,OMOP718339,RxNorm Extension
43864273,0.4 ML Epoetin Alfa 0.084 MG/ML Injectable Solution Box of 4,OMOP716618,RxNorm Extension
43860698,1 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] by Janssen,OMOP738851,RxNorm Extension
43858165,Epoetin Alfa 0.084 MG/ML Injectable Solution,OMOP690856,RxNorm Extension
43846222,0.6 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 6 by Janssen,OMOP720628,RxNorm Extension
43846115,0.5 ML Epoetin Alfa 0.0168 MG/ML Injectable Solution Box of 6,OMOP718360,RxNorm Extension
43846114,0.5 ML Epoetin Alfa 0.336 MG/ML Injectable Solution [Erypo] Box of 4 by Janssen,OMOP718355,RxNorm Extension
43846113,0.5 ML Epoetin Alfa 0.336 MG/ML Injectable Solution Box of 4,OMOP718349,RxNorm Extension
43846112,0.5 ML Epoetin Alfa 0.084 MG/ML Injectable Solution Box of 6,OMOP718341,RxNorm Extension
43842542,1 ML Epoetin Alfa 0.336 MG/ML Injectable Solution Box of 4,OMOP738858,RxNorm Extension
43842541,1 ML Epoetin Alfa 0.084 MG/ML Injectable Solution Box of 4,OMOP738848,RxNorm Extension
43840107,Epoetin Alfa 0.0336 MG/ML Injectable Solution [Erypo],OMOP690881,RxNorm Extension
43840106,Epoetin Alfa 0.0336 MG/ML Injectable Solution Box of 4,OMOP690879,RxNorm Extension
43831689,0.75 ML Epoetin Alfa 0.336 MG/ML Injectable Solution [Erypo] Box of 6,OMOP721510,RxNorm Extension
43828067,0.5 ML Epoetin Alfa 0.084 MG/ML Injectable Solution,OMOP718338,RxNorm Extension
43827981,0.4 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] by Janssen,OMOP716770,RxNorm Extension
43827980,0.4 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo],OMOP716769,RxNorm Extension
43827944,0.3 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 6 by Janssen,OMOP715874,RxNorm Extension
43827943,0.3 ML Epoetin Alfa 0.084 MG/ML Injectable Solution,OMOP715866,RxNorm Extension
43824460,1 ML Epoetin Alfa 0.336 MG/ML Injectable Solution [Erypo] Box of 4 by Janssen,OMOP738863,RxNorm Extension
43824459,1 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo],OMOP738850,RxNorm Extension
43821978,Epoetin Alfa 0.084 MG/ML Injectable Solution Box of 4,OMOP690885,RxNorm Extension
43821977,Epoetin Alfa 0.0168 MG/ML Injectable Solution Box of 4,OMOP690871,RxNorm Extension
43810135,0.8 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 6,OMOP721648,RxNorm Extension
43810106,0.6 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 6,OMOP720627,RxNorm Extension
43810105,0.6 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 4,OMOP720624,RxNorm Extension
43809992,0.5 ML Epoetin Alfa 0.0336 MG/ML Injectable Solution [Erypo],OMOP718371,RxNorm Extension
43809991,0.5 ML Epoetin Alfa 0.0168 MG/ML Injectable Solution,OMOP718358,RxNorm Extension
43809990,0.5 ML Epoetin Alfa 0.336 MG/ML Injectable Solution,OMOP718348,RxNorm Extension
43809989,0.5 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 6 by Janssen,OMOP718347,RxNorm Extension
43809861,0.3 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 4 by Janssen,OMOP715872,RxNorm Extension
43806293,1 ML Epoetin Alfa 0.336 MG/ML Injectable Solution [Erypo] Box of 6,OMOP738864,RxNorm Extension
43806292,1 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 4,OMOP738852,RxNorm Extension
43806291,1 ML Epoetin Alfa 0.084 MG/ML Injectable Solution,OMOP738847,RxNorm Extension
43791966,0.8 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 6 by Janssen,OMOP721649,RxNorm Extension
43791965,0.8 ML Epoetin Alfa 0.084 MG/ML Injectable Solution,OMOP721640,RxNorm Extension
43791952,0.6 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo],OMOP720622,RxNorm Extension
43791832,0.5 ML Epoetin Alfa 0.0168 MG/ML Injectable Solution Box of 4,OMOP718359,RxNorm Extension
43777645,0.75 ML Epoetin Alfa 0.336 MG/ML Injectable Solution [Erypo] Box of 4 by Janssen,OMOP721509,RxNorm Extension
43774210,0.8 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo],OMOP721644,RxNorm Extension
43774044,0.5 ML Epoetin Alfa 0.0336 MG/ML Injectable Solution [Erypo] by Janssen,OMOP718372,RxNorm Extension
43774043,0.5 ML Epoetin Alfa 0.336 MG/ML Injectable Solution [Erypo] Box of 6,OMOP718356,RxNorm Extension
43774042,0.5 ML Epoetin Alfa 0.336 MG/ML Injectable Solution [Erypo] by Janssen,OMOP718353,RxNorm Extension
43774041,0.5 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 6,OMOP718346,RxNorm Extension
43770416,1 ML Epoetin Alfa 0.336 MG/ML Injectable Solution [Erypo],OMOP738860,RxNorm Extension
43770415,1 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 4 by Janssen,OMOP738853,RxNorm Extension
43767869,Epoetin Alfa 0.0168 MG/ML Injectable Solution [Erypo],OMOP690873,RxNorm Extension
43767868,Epoetin Alfa 0.336 MG/ML Injectable Solution [Erypo],OMOP690865,RxNorm Extension
43756011,0.5 ML Epoetin Alfa 0.0336 MG/ML Injectable Solution [Erypo] Box of 6 by Janssen,OMOP718377,RxNorm Extension
43756010,0.5 ML Epoetin Alfa 0.0336 MG/ML Injectable Solution [Erypo] Box of 4,OMOP718374,RxNorm Extension
43756009,0.5 ML Epoetin Alfa 0.336 MG/ML Injectable Solution [Erypo] Box of 4,OMOP718354,RxNorm Extension
43755907,0.4 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 4 by Janssen,OMOP716622,RxNorm Extension
43755875,0.3 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo],OMOP715870,RxNorm Extension
43752357,1 ML Epoetin Alfa 0.336 MG/ML Injectable Solution Box of 6,OMOP738859,RxNorm Extension
43752356,1 ML Epoetin Alfa 0.084 MG/ML Injectable Solution Box of 6,OMOP738849,RxNorm Extension
43749868,Epoetin Alfa 0.336 MG/ML Injectable Solution [Erypo] Box of 6,OMOP690867,RxNorm Extension
43738201,0.8 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 4 by Janssen,OMOP721647,RxNorm Extension
43738082,0.5 ML Epoetin Alfa 0.0168 MG/ML Injectable Solution [Erypo] Box of 4 by Janssen,OMOP718365,RxNorm Extension
43737979,0.4 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 6 by Janssen,OMOP716624,RxNorm Extension
43731937,Epoetin Alfa 0.0336 MG/ML Injectable Solution [Erypo] Box of 4,OMOP690882,RxNorm Extension
43731936,Epoetin Alfa 0.336 MG/ML Injectable Solution [Erypo] Box of 4,OMOP690866,RxNorm Extension
43731935,Epoetin Alfa 0.336 MG/ML Injectable Solution Box of 6,OMOP690864,RxNorm Extension
43731933,Epoetin Alfa 0.084 MG/ML Injectable Solution Box of 6,OMOP690857,RxNorm Extension
43723611,0.75 ML Epoetin Alfa 0.336 MG/ML Injectable Solution [Erypo] by Janssen,OMOP721507,RxNorm Extension
43723610,0.75 ML Epoetin Alfa 0.336 MG/ML Injectable Solution,OMOP721502,RxNorm Extension
43719926,0.5 ML Epoetin Alfa 0.0168 MG/ML Injectable Solution [Erypo] Box of 4,OMOP718364,RxNorm Extension
43719925,0.5 ML Epoetin Alfa 0.336 MG/ML Injectable Solution Box of 6,OMOP718350,RxNorm Extension
43716347,1 ML Epoetin Alfa 0.336 MG/ML Injectable Solution [Erypo] Box of 4,OMOP738862,RxNorm Extension
43713911,Epoetin Alfa 0.0336 MG/ML Injectable Solution [Erypo] Box of 6,OMOP690883,RxNorm Extension
43713910,Epoetin Alfa 0.0168 MG/ML Injectable Solution [Erypo] Box of 6,OMOP690875,RxNorm Extension
43713909,Epoetin Alfa 0.0168 MG/ML Injectable Solution Box of 6,OMOP690872,RxNorm Extension
43705730,0.75 ML Epoetin Alfa 0.336 MG/ML Injectable Solution Box of 6,OMOP721504,RxNorm Extension
43702330,0.6 ML Epoetin Alfa 0.084 MG/ML Injectable Solution Box of 4,OMOP720620,RxNorm Extension
43702113,0.3 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 4,OMOP715871,RxNorm Extension
43702112,0.3 ML Epoetin Alfa 0.084 MG/ML Injectable Solution Box of 6,OMOP715868,RxNorm Extension
43698580,1 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 6,OMOP738854,RxNorm Extension
43696071,Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 6,OMOP690888,RxNorm Extension
43696070,Epoetin Alfa 0.0336 MG/ML Injectable Solution Box of 6,OMOP690880,RxNorm Extension
43687802,0.75 ML Epoetin Alfa 0.336 MG/ML Injectable Solution Box of 4,OMOP721503,RxNorm Extension
43684320,0.6 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] by Janssen,OMOP720623,RxNorm Extension
43684217,0.5 ML Epoetin Alfa 0.0168 MG/ML Injectable Solution [Erypo],OMOP718361,RxNorm Extension
43684118,0.4 ML Epoetin Alfa 0.084 MG/ML Injectable Solution Box of 6,OMOP716619,RxNorm Extension
43678234,Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 4,OMOP690859,RxNorm Extension
43669920,0.75 ML Epoetin Alfa 0.336 MG/ML Injectable Solution [Erypo],OMOP721506,RxNorm Extension
43666477,0.8 ML Epoetin Alfa 0.084 MG/ML Injectable Solution Box of 4,OMOP721641,RxNorm Extension
43666455,0.6 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 4 by Janssen,OMOP720625,RxNorm Extension
43666345,0.5 ML Epoetin Alfa 0.0336 MG/ML Injectable Solution Box of 6,OMOP718370,RxNorm Extension
43666344,0.5 ML Epoetin Alfa 0.0168 MG/ML Injectable Solution [Erypo] Box of 6,OMOP718366,RxNorm Extension
43666343,0.5 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 4,OMOP718344,RxNorm Extension
43662725,1 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 6 by Janssen,OMOP738855,RxNorm Extension
43660261,Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo],OMOP690858,RxNorm Extension
43648213,0.5 ML Epoetin Alfa 0.0336 MG/ML Injectable Solution [Erypo] Box of 4 by Janssen,OMOP718375,RxNorm Extension
43648212,0.5 ML Epoetin Alfa 0.0168 MG/ML Injectable Solution [Erypo] Box of 6 by Janssen,OMOP718367,RxNorm Extension
43648136,0.4 ML Epoetin Alfa 0.084 MG/ML Injectable Solution,OMOP716768,RxNorm Extension
43648128,0.4 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 4,OMOP716620,RxNorm Extension
43644638,1 ML Epoetin Alfa 0.336 MG/ML Injectable Solution [Erypo] by Janssen,OMOP738861,RxNorm Extension
43642112,Epoetin Alfa 0.0336 MG/ML Injectable Solution,OMOP690878,RxNorm Extension
43633861,0.75 ML Epoetin Alfa 0.336 MG/ML Injectable Solution [Erypo] Box of 6 by Janssen,OMOP721511,RxNorm Extension
43630266,0.6 ML Epoetin Alfa 0.084 MG/ML Injectable Solution Box of 6,OMOP720621,RxNorm Extension
43630154,0.5 ML Epoetin Alfa 0.0336 MG/ML Injectable Solution Box of 4,OMOP718369,RxNorm Extension
43630153,0.5 ML Epoetin Alfa 0.0168 MG/ML Injectable Solution [Erypo] by Janssen,OMOP718363,RxNorm Extension
43630152,0.5 ML Epoetin Alfa 0.336 MG/ML Injectable Solution [Erypo] Box of 6 by Janssen,OMOP718357,RxNorm Extension
43630151,0.5 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] Box of 4 by Janssen,OMOP718345,RxNorm Extension
43630020,0.3 ML Epoetin Alfa 0.084 MG/ML Injectable Solution Box of 4,OMOP715867,RxNorm Extension
43630007,0.3 ML Epoetin Alfa 0.084 MG/ML Injectable Solution [Erypo] by Janssen,OMOP715607,RxNorm Extension
43623856,Epoetin Alfa 0.0168 MG/ML Injectable Solution [Erypo] Box of 4,OMOP690874,RxNorm Extension
