concept_id,concept_name,concept_code,vocabulary_id
44098969,Methylphenidate 27 MG Extended Release Oral Tablet [Pms-Methylphenidate],OMOP1093600,RxNorm Extension
44098968,Methylphenidate 54 MG Extended Release Oral Tablet [Teva-Methylphenidate Er-C],OMOP1093599,RxNorm Extension
44095610,Methylphenidate Extended Release Oral Tablet [Teva-Methylphenidate Er-C],OMOP1090241,RxNorm Extension
44088630,Methylphenidate 27 MG Extended Release Oral Tablet [Apo-Methylphenidate] by Apotex,OMOP1083261,RxNorm Extension
44088627,Methylphenidate 36 MG Extended Release Oral Tablet [Teva-Methylphenidate Er-C] by TEVA,OMOP1083258,RxNorm Extension
44086016,Methylphenidate 27 MG Extended Release Oral Tablet [Apo-Methylphenidate],OMOP1080647,RxNorm Extension
44086014,Methylphenidate 18 MG Extended Release Oral Tablet [Apo-Methylphenidate],OMOP1080645,RxNorm Extension
44086013,Methylphenidate 18 MG Extended Release Oral Tablet [Teva-Methylphenidate Er-C],OMOP1080644,RxNorm Extension
44086011,Methylphenidate 36 MG Extended Release Oral Tablet [Pms-Methylphenidate],OMOP1080642,RxNorm Extension
44082650,Methylphenidate Extended Release Oral Tablet [Sandoz Methylphenidate Sr],OMOP1077281,RxNorm Extension
44075790,Methylphenidate 27 MG Extended Release Oral Tablet [Pms-Methylphenidate] by Pharmascience,OMOP1070421,RxNorm Extension
44075789,Methylphenidate 54 MG Extended Release Oral Tablet [Apo-Methylphenidate] by Apotex,OMOP1070420,RxNorm Extension
44073112,Methylphenidate 36 MG Extended Release Oral Tablet [Apo-Methylphenidate],OMOP1067743,RxNorm Extension
44073110,Methylphenidate 20 MG Extended Release Oral Tablet [Apo-Methylphenidate],OMOP1067741,RxNorm Extension
44060319,Methylphenidate 54 MG Extended Release Oral Tablet [Apo-Methylphenidate],OMOP1054950,RxNorm Extension
44060314,Methylphenidate 20 MG Extended Release Oral Tablet [Sandoz Methylphenidate Sr],OMOP1054945,RxNorm Extension
44050040,Methylphenidate 20 MG Extended Release Oral Tablet [Sandoz Methylphenidate Sr] by Sandoz,OMOP1044671,RxNorm Extension
44047301,Methylphenidate 54 MG Extended Release Oral Tablet [Pms-Methylphenidate],OMOP1041932,RxNorm Extension
44047300,Methylphenidate 18 MG Extended Release Oral Tablet [Pms-Methylphenidate],OMOP1041931,RxNorm Extension
44036921,Methylphenidate 20 MG Extended Release Oral Tablet [Apo-Methylphenidate] by Apotex,OMOP1031552,RxNorm Extension
44034266,Methylphenidate 27 MG Extended Release Oral Tablet [Teva-Methylphenidate Er-C],OMOP1028897,RxNorm Extension
43854617,Methylphenidate 18 MG Extended Release Oral Tablet [Methylphenidat Hexal],OMOP936931,RxNorm Extension
43854615,Methylphenidate 18 MG Extended Release Oral Tablet [Methylphenidathydrochlorid Neuraxpharm] by Neuraxpharm,OMOP936926,RxNorm Extension
43836689,Methylphenidate 27 MG Extended Release Oral Tablet [Concerta] by Janssen,OMOP936826,RxNorm Extension
43800390,Methylphenidate 54 MG Extended Release Oral Tablet [Methylphenidat Hexal] by Hexal,OMOP936947,RxNorm Extension
43800389,Methylphenidate 54 MG Extended Release Oral Tablet [Methylphenidathydrochlorid Mylan] by Mylan,OMOP936943,RxNorm Extension
43800384,Methylphenidate 36 MG Extended Release Oral Tablet [Methylphenidat Hexal] by Hexal,OMOP936862,RxNorm Extension
43782519,Methylphenidate 18 MG Extended Release Oral Tablet [Methylphenidathcl 1a Pharma] by 1 A,OMOP936930,RxNorm Extension
42901648,methylphenidate hydrochloride 5 MG/ML Extended Release Suspension [Quillivant],1312591,RxNorm
42901647,methylphenidate hydrochloride 5 MG/ML Extended Release Suspension,1312590,RxNorm
42901646,24 HR methylphenidate hydrochloride 5 MG/ML Extended Release Suspension [Quillivant],1312589,RxNorm
42901645,24 HR methylphenidate hydrochloride 5 MG/ML Extended Release Suspension,1312583,RxNorm
42900945,methylphenidate Extended Release Suspension [Quillivant],1312586,RxNorm
42900942,methylphenidate Extended Release Suspension,1312582,RxNorm
40236431,methylphenidate hydrochloride 2 MG/ML Oral Solution [Methylin],1091135,RxNorm
40236430,methylphenidate hydrochloride 2 MG/ML Oral Solution,1091133,RxNorm
40236408,methylphenidate hydrochloride 1 MG/ML Oral Solution [Methylin],1091343,RxNorm
40236407,methylphenidate hydrochloride 1 MG/ML Oral Solution,1091341,RxNorm
40117425,methylphenidate Oral Solution [Methylin],543272,RxNorm
40066577,methylphenidate Oral Solution,476368,RxNorm
35787865,150 ML Methylphenidate 1 MG/ML Oral Solution by Drug Tariff Special Order,OMOP2789326,RxNorm Extension
35787844,150 ML Methylphenidate 1 MG/ML Oral Solution,OMOP2789305,RxNorm Extension
35777879,1 ML Methylphenidate 1 MG/ML Oral Solution by Drug Tariff Special Order,OMOP2779340,RxNorm Extension
35757529,Methylphenidate 1 MG/ML Oral Solution by Drug Tariff Special Order,OMOP2758990,RxNorm Extension
21165546,1 ML Methylphenidate 0.5 MG/ML Oral Solution,OMOP290116,RxNorm Extension
21159166,Methylphenidate 3 MG/ML Oral Solution,OMOP326726,RxNorm Extension
21109974,Methylphenidate 1.25 MG/ML Oral Solution,OMOP326759,RxNorm Extension
21109963,Methylphenidate 2.5 MG/ML Oral Solution,OMOP324256,RxNorm Extension
21096707,1 ML Methylphenidate 1 MG/ML Oral Solution,OMOP290112,RxNorm Extension
21096706,1 ML Methylphenidate 2 MG/ML Oral Solution,OMOP290105,RxNorm Extension
21086946,1 ML Methylphenidate 3 MG/ML Oral Solution,OMOP290118,RxNorm Extension
21077199,1 ML Methylphenidate 4 MG/ML Oral Solution,OMOP290109,RxNorm Extension
21067305,1 ML Methylphenidate 1.25 MG/ML Oral Solution,OMOP290120,RxNorm Extension
21057463,1 ML Methylphenidate 2.5 MG/ML Oral Solution,OMOP290107,RxNorm Extension
21031376,Methylphenidate 0.5 MG/ML Oral Solution,OMOP325882,RxNorm Extension
21031362,Methylphenidate 4 MG/ML Oral Solution,OMOP324290,RxNorm Extension
36067511,methylphenidate 10 MG Oral Tablet [Medikinet] Box of 30 by Pilsco,OMOP4994004,RxNorm Extension
36067488,methylphenidate 20 MG Oral Tablet [Medikinet] by Pilsco,OMOP4993980,RxNorm Extension
36067487,methylphenidate 20 MG Oral Tablet [Medikinet] by DE,OMOP4993979,RxNorm Extension
36067486,methylphenidate 20 MG Oral Tablet [Medikinet] Box of 30 by Pilsco,OMOP4993978,RxNorm Extension
36067485,methylphenidate 20 MG Oral Tablet [Medikinet] Box of 30 by DE,OMOP4993977,RxNorm Extension
36067424,methylphenidate 10 MG Oral Tablet [Ritalin] by CST,OMOP4994007,RxNorm Extension
35888181,methylphenidate 5 MG Oral Tablet by Medihealth,OMOP5035716,RxNorm Extension
35888180,methylphenidate 5 MG Oral Tablet Box of 30 by Medihealth,OMOP5035715,RxNorm Extension
35888179,methylphenidate 10 MG Oral Tablet by Medihealth,OMOP5035714,RxNorm Extension
35888178,methylphenidate 10 MG Oral Tablet Box of 30 by Medihealth,OMOP5035713,RxNorm Extension
35888177,methylphenidate 20 MG Oral Tablet by Medihealth,OMOP5035712,RxNorm Extension
35888176,methylphenidate 20 MG Oral Tablet Box of 30 by Medihealth,OMOP5035711,RxNorm Extension
35872088,methylphenidate Oral Tablet [Zhuanzhuda],OMOP5028022,RxNorm Extension
35872086,methylphenidate 18 MG Oral Tablet [Zhuanzhuda],OMOP5028020,RxNorm Extension
35872083,methylphenidate 36 MG Oral Tablet [Zhuanzhuda],OMOP5028017,RxNorm Extension
35770092,Methylphenidate 18 MG Oral Tablet by Waymade,OMOP2771553,RxNorm Extension
35761684,Methylphenidate 18 MG Oral Tablet Box of 30 by Waymade,OMOP2763145,RxNorm Extension
21168978,Methylphenidate 10 MG Oral Tablet [Ritalin] Box of 30 by Waymade,OMOP326595,RxNorm Extension
21168977,Methylphenidate 10 MG Oral Tablet Box of 30 by Alliance,OMOP326407,RxNorm Extension
21168968,Methylphenidate 20 MG Oral Tablet [Tranquilyn] Box of 30 by Genesis,OMOP324936,RxNorm Extension
21168967,Methylphenidate 20 MG Oral Tablet [Medikinet],OMOP324857,RxNorm Extension
21159165,Methylphenidate 10 MG Oral Tablet Box of 30 by Waymade,OMOP326418,RxNorm Extension
21159164,Methylphenidate 10 MG Oral Tablet Box of 30 by Kent,OMOP326396,RxNorm Extension
21159163,Methylphenidate 10 MG Oral Tablet by A A H,OMOP326352,RxNorm Extension
21159156,Methylphenidate 20 MG Oral Tablet [Medikinet] Box of 30 by Flynn,OMOP324890,RxNorm Extension
21159155,Methylphenidate 20 MG Oral Tablet Box of 30 by DE,OMOP324779,RxNorm Extension
21159148,Methylphenidate 5 MG Oral Tablet Box of 30 by Actavis,OMOP323681,RxNorm Extension
21149242,Methylphenidate 10 MG Oral Tablet [Tranquilyn] by Genesis,OMOP326682,RxNorm Extension
21149241,Methylphenidate 10 MG Oral Tablet [Ritalin] by Novartis,OMOP326562,RxNorm Extension
21149240,Methylphenidate 10 MG Oral Tablet [Equasym] Box of 30 by Shire,OMOP326507,RxNorm Extension
21149229,Methylphenidate 5 MG Oral Tablet [Equasym],OMOP323692,RxNorm Extension
21149228,Methylphenidate 5 MG Oral Tablet by Kent,OMOP323573,RxNorm Extension
21139388,Methylphenidate 10 MG Oral Tablet [Medikinet] by Flynn,OMOP326637,RxNorm Extension
21139384,Methylphenidate 20 MG Oral Tablet [Medikinet] Box of 30,OMOP324879,RxNorm Extension
21139383,Methylphenidate 20 MG Oral Tablet by Waymade,OMOP324691,RxNorm Extension
21139382,Methylphenidate 20 MG Oral Tablet by Kent,OMOP324668,RxNorm Extension
21139377,Methylphenidate 5 MG Oral Tablet [Medikinet] Box of 30 by Flynn,OMOP323770,RxNorm Extension
21129501,Methylphenidate 10 MG Oral Tablet [Ritalin] Box of 30,OMOP326573,RxNorm Extension
21129496,Methylphenidate 20 MG Oral Tablet [Tranquilyn] Box of 30,OMOP324925,RxNorm Extension
21129495,Methylphenidate 20 MG Oral Tablet Box of 30 by Actavis,OMOP324802,RxNorm Extension
21129494,Methylphenidate 20 MG Oral Tablet Box of 30 by Sigma-Tau,OMOP324757,RxNorm Extension
21119727,Methylphenidate 10 MG Oral Tablet by TEVA,OMOP326363,RxNorm Extension
21119726,Methylphenidate 10 MG Oral Tablet by Alliance,OMOP326318,RxNorm Extension
21119721,Methylphenidate 20 MG Oral Tablet [Equasym] Box of 30,OMOP324835,RxNorm Extension
21119713,Methylphenidate 5 MG Oral Tablet Box of 30 by Kent,OMOP323639,RxNorm Extension
21119710,Methylphenidate Oral Tablet [Medikinet],OMOP323206,RxNorm Extension
21109972,Methylphenidate 10 MG Oral Tablet [Ritalin] Box of 30 by Mawdsley-Brooks,OMOP326584,RxNorm Extension
21109966,Methylphenidate 20 MG Oral Tablet [Tranquilyn],OMOP324901,RxNorm Extension
21109960,Methylphenidate 5 MG Oral Tablet [Medikinet],OMOP323737,RxNorm Extension
21100166,Methylphenidate 10 MG Oral Tablet [Tranquilyn] Box of 30 by Genesis,OMOP326704,RxNorm Extension
21100165,Methylphenidate 10 MG Oral Tablet [Tranquilyn],OMOP326671,RxNorm Extension
21100164,Methylphenidate 10 MG Oral Tablet [Ritalin] Box of 30 by DE,OMOP326606,RxNorm Extension
21100163,Methylphenidate 10 MG Oral Tablet Box of 30 by TEVA,OMOP326452,RxNorm Extension
21100162,Methylphenidate 10 MG Oral Tablet Box of 30,OMOP326385,RxNorm Extension
21100153,Methylphenidate 20 MG Oral Tablet Box of 30 by Kent,OMOP324746,RxNorm Extension
21100149,Methylphenidate 5 MG Oral Tablet [Equasym] Box of 30 by Shire,OMOP323725,RxNorm Extension
21100148,Methylphenidate 5 MG Oral Tablet by A A H,OMOP323606,RxNorm Extension
21100147,Methylphenidate Oral Tablet [Equasym],OMOP323184,RxNorm Extension
21090241,Methylphenidate 10 MG Oral Tablet Box of 30 by DE,OMOP326429,RxNorm Extension
21090240,Methylphenidate 10 MG Oral Tablet by Actavis,OMOP326374,RxNorm Extension
21090232,Methylphenidate 20 MG Oral Tablet by Actavis,OMOP324724,RxNorm Extension
21090228,Methylphenidate 5 MG Oral Tablet [Tranquilyn] by Genesis,OMOP323792,RxNorm Extension
21080503,Methylphenidate 10 MG Oral Tablet [Equasym] by Shire,OMOP326485,RxNorm Extension
21080502,Methylphenidate 10 MG Oral Tablet by Kent,OMOP326307,RxNorm Extension
21080497,Methylphenidate 20 MG Oral Tablet [Medikinet] by Flynn,OMOP324868,RxNorm Extension
21080496,Methylphenidate 20 MG Oral Tablet by DE,OMOP324702,RxNorm Extension
21080488,Methylphenidate 5 MG Oral Tablet [Equasym] Box of 30,OMOP323714,RxNorm Extension
21070827,Methylphenidate 10 MG Oral Tablet [Medikinet] Box of 30,OMOP326648,RxNorm Extension
21070818,Methylphenidate 20 MG Oral Tablet [Equasym] by Shire,OMOP324824,RxNorm Extension
21070813,Methylphenidate 5 MG Oral Tablet [Tranquilyn] Box of 30 by Genesis,OMOP323814,RxNorm Extension
21070812,Methylphenidate 5 MG Oral Tablet [Tranquilyn] Box of 30,OMOP323803,RxNorm Extension
21070811,Methylphenidate 5 MG Oral Tablet [Medikinet] Box of 30,OMOP323759,RxNorm Extension
21070810,Methylphenidate 5 MG Oral Tablet Box of 30 by A A H,OMOP323671,RxNorm Extension
21060872,Methylphenidate 10 MG Oral Tablet [Tranquilyn] Box of 30,OMOP326693,RxNorm Extension
21060871,Methylphenidate 10 MG Oral Tablet [Ritalin] by Mawdsley-Brooks,OMOP326528,RxNorm Extension
21060870,Methylphenidate 10 MG Oral Tablet [Equasym],OMOP326474,RxNorm Extension
21060858,Methylphenidate 20 MG Oral Tablet [Tranquilyn] by Genesis,OMOP324914,RxNorm Extension
21060855,Methylphenidate 5 MG Oral Tablet [Tranquilyn],OMOP323781,RxNorm Extension
21060854,Methylphenidate 5 MG Oral Tablet [Medikinet] by Flynn,OMOP323748,RxNorm Extension
21060853,Methylphenidate 5 MG Oral Tablet Box of 30 by DE,OMOP323661,RxNorm Extension
21060852,Methylphenidate Oral Tablet [Tranquilyn],OMOP323217,RxNorm Extension
21051081,Methylphenidate 10 MG Oral Tablet [Medikinet] Box of 30 by Flynn,OMOP326660,RxNorm Extension
21051080,Methylphenidate 10 MG Oral Tablet [Ritalin] Box of 30 by Novartis,OMOP326616,RxNorm Extension
21051079,Methylphenidate 10 MG Oral Tablet [Ritalin] by DE,OMOP326551,RxNorm Extension
21051078,Methylphenidate 10 MG Oral Tablet [Equasym] Box of 30,OMOP326496,RxNorm Extension
21051077,Methylphenidate 10 MG Oral Tablet by DE,OMOP326341,RxNorm Extension
21051065,Methylphenidate 20 MG Oral Tablet [Equasym],OMOP324813,RxNorm Extension
21051064,Methylphenidate 20 MG Oral Tablet Box of 30 by Waymade,OMOP324768,RxNorm Extension
21051060,Methylphenidate 5 MG Oral Tablet by Waymade,OMOP323584,RxNorm Extension
21041256,Methylphenidate 10 MG Oral Tablet [Medikinet],OMOP326626,RxNorm Extension
21041255,Methylphenidate 10 MG Oral Tablet Box of 30 by Actavis,OMOP326463,RxNorm Extension
21041254,Methylphenidate 10 MG Oral Tablet Box of 30 by A A H,OMOP326441,RxNorm Extension
21041250,Methylphenidate 20 MG Oral Tablet [Equasym] Box of 30 by Shire,OMOP324846,RxNorm Extension
21041249,Methylphenidate 20 MG Oral Tablet by A A H,OMOP324713,RxNorm Extension
21041246,Methylphenidate 5 MG Oral Tablet [Equasym] by Shire,OMOP323703,RxNorm Extension
21041245,Methylphenidate 5 MG Oral Tablet Box of 30 by Waymade,OMOP323650,RxNorm Extension
21041244,Methylphenidate 5 MG Oral Tablet Box of 30,OMOP323629,RxNorm Extension
21041243,Methylphenidate 5 MG Oral Tablet by DE,OMOP323595,RxNorm Extension
21031377,Methylphenidate 10 MG Oral Tablet [Ritalin] by Waymade,OMOP326539,RxNorm Extension
21031366,Methylphenidate 20 MG Oral Tablet Box of 30,OMOP324735,RxNorm Extension
21021639,Methylphenidate 10 MG Oral Tablet by Waymade,OMOP326330,RxNorm Extension
21021626,Methylphenidate 20 MG Oral Tablet Box of 30 by A A H,OMOP324790,RxNorm Extension
21021625,Methylphenidate 20 MG Oral Tablet by Sigma-Tau,OMOP324679,RxNorm Extension
21021621,Methylphenidate 5 MG Oral Tablet by Actavis,OMOP323617,RxNorm Extension
2066394,methylphenidate Oral Tablet [METHYLPEN],OMOP4967755,RxNorm Extension
2066392,methylphenidate 10 MG Oral Tablet [METHYLPEN] by SK Chemical,OMOP4967753,RxNorm Extension
2066391,methylphenidate 10 MG Oral Tablet [METHYLPEN],OMOP4967752,RxNorm Extension
588271,Methylphenidate 50 MG Oral Tablet,OMOP3137753,RxNorm Extension
586945,Methylphenidate 54 MG Oral Tablet Box of 30,OMOP3135433,RxNorm Extension
43728536,Methylphenidate 5 MG Oral Tablet [Medikinet] by Medice,OMOP936911,RxNorm Extension
43728535,Methylphenidate 5 MG Oral Tablet [Methylpheni Tad] by TAD,OMOP936910,RxNorm Extension
43710525,Methylphenidate 10 MG Oral Tablet [Methylphenidat Hexal] by Hexal,OMOP936966,RxNorm Extension
43692582,Methylphenidate 20 MG Oral Tablet [Methylpheni Tad],OMOP936877,RxNorm Extension
43674865,Methylphenidate 10 MG Oral Tablet [Methylpheni Tad],OMOP936959,RxNorm Extension
43638641,Methylphenidate 10 MG Oral Tablet [Methylphenidat Hexal],OMOP936965,RxNorm Extension
43638634,Methylphenidate Oral Tablet [Methylphenidat Hexal],OMOP936812,RxNorm Extension
43620536,Methylphenidate 10 MG Oral Tablet [Methylpheni Tad] by TAD,OMOP936960,RxNorm Extension
43283583,Methylphenidate 10 MG Oral Tablet [Attenta] Box of 100,OMOP538558,RxNorm Extension
43283581,Methylphenidate 10 MG Oral Tablet Box of 100,OMOP538547,RxNorm Extension
43283578,Methylphenidate Oral Tablet [Attenta],OMOP538512,RxNorm Extension
43278262,Methylphenidate 10 MG Oral Tablet Box of 100 by Chemmart,OMOP538549,RxNorm Extension
43278261,Methylphenidate 10 MG Oral Tablet by Terry White Chemists,OMOP538544,RxNorm Extension
43272789,Methylphenidate 10 MG Oral Tablet [Attenta],OMOP538557,RxNorm Extension
43272788,Methylphenidate 10 MG Oral Tablet by Genrx,OMOP538546,RxNorm Extension
43267289,Methylphenidate 10 MG Oral Tablet [Artige] Box of 100,OMOP538561,RxNorm Extension
43267288,Methylphenidate 10 MG Oral Tablet Box of 100 by Genrx,OMOP538550,RxNorm Extension
43261790,Methylphenidate 10 MG Oral Tablet Box of 100 by Terry White Chemists,OMOP538548,RxNorm Extension
43261789,Methylphenidate 10 MG Oral Tablet by Chemmart,OMOP538545,RxNorm Extension
43256482,Methylphenidate 10 MG Oral Tablet [Artige],OMOP538559,RxNorm Extension
43256481,Methylphenidate 10 MG Oral Tablet [Ritalin] Box of 100,OMOP538556,RxNorm Extension
43256478,Methylphenidate Oral Tablet [Artige],OMOP538513,RxNorm Extension
43215712,Methylphenidate 54 MG Oral Tablet [Concerta] Box of 28,OMOP482693,RxNorm Extension
43215711,Methylphenidate 36 MG Oral Tablet [Concerta] Box of 28,OMOP482680,RxNorm Extension
43204778,Methylphenidate 18 MG Oral Tablet [Concerta],OMOP482683,RxNorm Extension
43182839,Methylphenidate 36 MG Oral Tablet [Concerta] Box of 28 by Janssen,OMOP482681,RxNorm Extension
43182838,Methylphenidate 36 MG Oral Tablet Box of 28,OMOP482678,RxNorm Extension
43171858,Methylphenidate 54 MG Oral Tablet [Concerta] Box of 28 by Janssen,OMOP482694,RxNorm Extension
43171857,Methylphenidate 54 MG Oral Tablet Box of 28,OMOP482691,RxNorm Extension
43160943,Methylphenidate 18 MG Oral Tablet Box of 28,OMOP482682,RxNorm Extension
43138821,Methylphenidate 18 MG Oral Tablet [Concerta] Box of 28 by Janssen,OMOP482685,RxNorm Extension
43138820,Methylphenidate 18 MG Oral Tablet [Concerta] Box of 28,OMOP482684,RxNorm Extension
43031531,Methylphenidate 45 MG Oral Tablet Box of 28 by Mylan,OMOP4846592,RxNorm Extension
43031530,Methylphenidate 45 MG Oral Tablet Box of 28,OMOP4846591,RxNorm Extension
43031529,Methylphenidate 45 MG Oral Tablet,OMOP4846590,RxNorm Extension
43031528,Methylphenidate 15 MG Oral Tablet Box of 28 by Mylan,OMOP4846589,RxNorm Extension
43031527,Methylphenidate 15 MG Oral Tablet Box of 28,OMOP4846588,RxNorm Extension
43031526,Methylphenidate 15 MG Oral Tablet,OMOP4846587,RxNorm Extension
43031525,Methylphenidate 30 MG Oral Tablet Box of 28 by Mylan,OMOP4846586,RxNorm Extension
43031524,Methylphenidate 30 MG Oral Tablet Box of 28,OMOP4846585,RxNorm Extension
43031523,Methylphenidate 30 MG Oral Tablet,OMOP4846584,RxNorm Extension
42943607,Methylphenidate Oral Tablet [PEROSPIN],OMOP4670234,RxNorm Extension
42943606,Methylphenidate Oral Tablet [PENID],OMOP4670233,RxNorm Extension
42943599,Methylphenidate 10 MG Oral Tablet [PEROSPIN],OMOP4670226,RxNorm Extension
42943598,Methylphenidate 10 MG Oral Tablet [PENID],OMOP4670225,RxNorm Extension
42943595,Methylphenidate 5 MG Oral Tablet [PEROSPIN],OMOP4670222,RxNorm Extension
42943594,Methylphenidate 5 MG Oral Tablet [PENID],OMOP4670221,RxNorm Extension
41321717,Methylphenidate 10 MG Oral Tablet Box of 20 by Novartis,OMOP2519679,RxNorm Extension
41321716,Methylphenidate 10 MG Oral Tablet Box of 20 by Ratiopharm,OMOP2519678,RxNorm Extension
41321715,Methylphenidate 10 MG Oral Tablet [Equasym] Box of 20 by Shire,OMOP2519677,RxNorm Extension
41321712,Methylphenidate 20 MG Oral Tablet [Medikid] Box of 30 by Medice,OMOP2519674,RxNorm Extension
41311353,Methylphenidate 10 MG Oral Tablet [Ritalin] Box of 40,OMOP2509315,RxNorm Extension
41311352,Methylphenidate 10 MG Oral Tablet [Ritalin] Box of 60,OMOP2509314,RxNorm Extension
41311351,Methylphenidate 18 MG Oral Tablet [Methylphenidathcl 1a Pharma],OMOP2509313,RxNorm Extension
41311350,Methylphenidate 18 MG Oral Tablet [Methylphenidat Hexal],OMOP2509312,RxNorm Extension
41311347,Methylphenidate 20 MG Oral Tablet [Medikid] Box of 30,OMOP2509309,RxNorm Extension
41311346,Methylphenidate 20 MG Oral Tablet [Medikinet] Box of 50,OMOP2509308,RxNorm Extension
41290408,Methylphenidate 10 MG Oral Tablet [Ritalin Hp] Box of 60 by Kohlpharma,OMOP2488370,RxNorm Extension
41280013,Methylphenidate 10 MG Oral Tablet [Medikinet] Box of 50,OMOP2477975,RxNorm Extension
41280012,Methylphenidate 10 MG Oral Tablet [Methylphenidathcl 1a Pharma],OMOP2477974,RxNorm Extension
41280009,Methylphenidate 54 MG Oral Tablet [Methylphenidathcl 1a Pharma] Box of 30,OMOP2477971,RxNorm Extension
41280008,Methylphenidate 50 MG Oral Tablet [Methylphenidat Hexal],OMOP2477970,RxNorm Extension
41271866,Methylphenidate 10 MG Oral Tablet Box of 50,OMOP2469828,RxNorm Extension
41268746,Methylphenidate Oral Tablet [Methylphenidathcl 1a Pharma],OMOP2466708,RxNorm Extension
41259314,Methylphenidate 10 MG Oral Tablet [Medikid] Box of 20 by Medice,OMOP2457276,RxNorm Extension
41259313,Methylphenidate 10 MG Oral Tablet [Methylphenidathcl 1a Pharma] Box of 100 by 1 A,OMOP2457275,RxNorm Extension
41259312,Methylphenidate 20 MG Oral Tablet [Medikid] Box of 50 by Medice,OMOP2457274,RxNorm Extension
41249210,Methylphenidate 54 MG Oral Tablet [Concerta],OMOP2447172,RxNorm Extension
41249207,Methylphenidate 18 MG Oral Tablet [Methylphenidathcl 1a Pharma] Box of 30,OMOP2447169,RxNorm Extension
41249205,Methylphenidate 5 MG Oral Tablet [Equasym] Box of 20,OMOP2447167,RxNorm Extension
41249203,Methylphenidate 36 MG Oral Tablet [Methylphenidat Hexal] Box of 30,OMOP2447165,RxNorm Extension
41228497,Methylphenidate 10 MG Oral Tablet [Equasym] Box of 50 by Shire,OMOP2426459,RxNorm Extension
41228496,Methylphenidate 10 MG Oral Tablet [Methylphenidathcl 1a Pharma] Box of 50 by 1 A,OMOP2426458,RxNorm Extension
41228490,Methylphenidate 36 MG Oral Tablet [Concerta] Box of 30 by Janssen,OMOP2426452,RxNorm Extension
41218204,Methylphenidate 10 MG Oral Tablet [Medikid] Box of 30,OMOP2416166,RxNorm Extension
41218203,Methylphenidate 10 MG Oral Tablet [Medikinet] Box of 20,OMOP2416165,RxNorm Extension
41218202,Methylphenidate 10 MG Oral Tablet [Methylphenidathcl 1a Pharma] Box of 50,OMOP2416164,RxNorm Extension
41218201,Methylphenidate 54 MG Oral Tablet [Concerta] Box of 30,OMOP2416163,RxNorm Extension
41218199,Methylphenidate 20 MG Oral Tablet [Equasym] Box of 50,OMOP2416161,RxNorm Extension
41218198,Methylphenidate 20 MG Oral Tablet [Medikid] Box of 50,OMOP2416160,RxNorm Extension
41210061,Methylphenidate 10 MG Oral Tablet Box of 40,OMOP2408023,RxNorm Extension
41197444,Methylphenidate 10 MG Oral Tablet [Medikid] Box of 30 by Medice,OMOP2395406,RxNorm Extension
41197443,Methylphenidate 10 MG Oral Tablet [Medikinet] Box of 40 by Medice,OMOP2395405,RxNorm Extension
41197442,Methylphenidate 10 MG Oral Tablet [Ritalin Up] Box of 60 by Eurim-Pharm,OMOP2395404,RxNorm Extension
41197438,Methylphenidate 18 MG Oral Tablet [Methylphenidathydrochlorid Neuraxpharm] Box of 30 by Neuraxpharm,OMOP2395400,RxNorm Extension
41197433,Methylphenidate 5 MG Oral Tablet Box of 50 by Medice,OMOP2395395,RxNorm Extension
41186955,Methylphenidate 10 MG Oral Tablet [Ritalin Hp],OMOP2384917,RxNorm Extension
41186954,Methylphenidate 10 MG Oral Tablet [Ritalin Hp] Box of 60,OMOP2384916,RxNorm Extension
41186953,Methylphenidate 10 MG Oral Tablet [Ritalin Up] Box of 30,OMOP2384915,RxNorm Extension
41186945,Methylphenidate 36 MG Oral Tablet [Concerta],OMOP2384907,RxNorm Extension
41166073,Methylphenidate 5 MG Oral Tablet [Medikid] Box of 50 by Medice,OMOP2364035,RxNorm Extension
41155878,Methylphenidate 10 MG Oral Tablet [Methylphenidathcl 1a Pharma] Box of 100,OMOP2353840,RxNorm Extension
41144351,Methylphenidate Oral Tablet [Ritalin Hp],OMOP2342313,RxNorm Extension
41134809,Methylphenidate 10 MG Oral Tablet Box of 50 by Novartis,OMOP2332771,RxNorm Extension
41134805,Methylphenidate 5 MG Oral Tablet [Equasym] Box of 20 by Shire,OMOP2332767,RxNorm Extension
41124324,Methylphenidate 10 MG Oral Tablet [Medikid],OMOP2322286,RxNorm Extension
41124320,Methylphenidate 27 MG Oral Tablet [Concerta],OMOP2322282,RxNorm Extension
41124318,Methylphenidate 18 MG Oral Tablet [Methylphenidathydrochlorid Neuraxpharm] Box of 30,OMOP2322280,RxNorm Extension
41124312,Methylphenidate 5 MG Oral Tablet [Medikinet] Box of 50,OMOP2322274,RxNorm Extension
41124311,Methylphenidate 36 MG Oral Tablet [Methylphenidathydrochlorid Neuraxpharm] Box of 30,OMOP2322273,RxNorm Extension
41116105,Methylphenidate 27 MG Oral Tablet Box of 30,OMOP2314067,RxNorm Extension
41112733,Methylphenidate Oral Tablet [Concerta],OMOP2310695,RxNorm Extension
41103373,Methylphenidate 10 MG Oral Tablet [Medikid] Box of 100 by Medice,OMOP2301335,RxNorm Extension
41103372,Methylphenidate 10 MG Oral Tablet [Ritalin] Box of 40 by Novartis,OMOP2301334,RxNorm Extension
41103371,Methylphenidate 10 MG Oral Tablet [Ritalin Up] Box of 30 by Eurim-Pharm,OMOP2301333,RxNorm Extension
