concept_id,concept_name,concept_code,vocabulary_id,pcornet_vocabulary_id,ingredient
41340762,2 ML Diltiazem 5 MG/ML Injectable Solution [Dilzem] Box of 5,OMOP2538724,RxNorm Extension,RX,
41340839,2 ML Verapamil 2.5 MG/ML Injectable Solution [Isoptin] Box of 5 by Emra-Med,OMOP2538801,RxNorm Extension,RX,
41340914,2 ML Diltiazem 5 MG/ML Injectable Solution [Dilzem] Box of 5 by Pfizer,OMOP2538876,RxNorm Extension,RX,
41340992,2 ML Nifedipine 0.1 MG/ML Prefilled Syringe Box of 25,OMOP2538954,RxNorm Extension,RX,
41341039,2 ML Diltiazem 5 MG/ML Injectable Solution,OMOP2539001,RxNorm Extension,RX,
41341111,2 ML Verapamil 2.5 MG/ML Injectable Solution [Falicard],OMOP2539073,RxNorm Extension,RX,
41341112,2 ML Verapamil 2.5 MG/ML Injectable Solution [Durasoptin] Box of 5,OMOP2539074,RxNorm Extension,RX,
41341272,2 ML Diltiazem 5 MG/ML Injectable Solution [Dilzem],OMOP2539234,RxNorm Extension,RX,
41341341,2 ML Verapamil 2.5 MG/ML Injectable Solution Box of 5 by Ratiopharm,OMOP2539303,RxNorm Extension,RX,
41341583,2 ML Verapamil 2.5 MG/ML Injectable Solution [Vera Ct] Box of 5,OMOP2539545,RxNorm Extension,RX,
41341584,2 ML Verapamil 2.5 MG/ML Injectable Solution [Praecicor] Box of 5,OMOP2539546,RxNorm Extension,RX,
41341585,2 ML Verapamil 2.5 MG/ML Injectable Solution [Isoptin] Box of 500,OMOP2539547,RxNorm Extension,RX,
41341586,2 ML Verapamil 2.5 MG/ML Injectable Solution [Falicard] Box of 200,OMOP2539548,RxNorm Extension,RX,
41341838,2 ML Verapamil 2.5 MG/ML Injectable Solution [Verapamil Al 120] Box of 5 by Aliud,OMOP2539800,RxNorm Extension,RX,
41342040,2 ML Diltiazem 5 MG/ML Injectable Solution Box of 5,OMOP2540002,RxNorm Extension,RX,
41342565,2 ML Nifedipine 0.1 MG/ML Injectable Solution Box of 5,OMOP2540527,RxNorm Extension,RX,
41342681,2 ML Verapamil 2.5 MG/ML Injectable Solution [Verapamil 3mm],OMOP2540643,RxNorm Extension,RX,
41342765,2 ML Nifedipine 0.1 MG/ML Injectable Solution [Adalat] Box of 25,OMOP2540727,RxNorm Extension,RX,
41342943,2 ML Verapamil 2.5 MG/ML Injectable Solution [Veramex] Box of 5 by Sanofi,OMOP2540905,RxNorm Extension,RX,
41343192,2 ML Verapamil 2.5 MG/ML Injectable Solution [Falicard] Box of 100,OMOP2541154,RxNorm Extension,RX,
41343193,2 ML Verapamil 2.5 MG/ML Injectable Solution [Falicard] Box of 10,OMOP2541155,RxNorm Extension,RX,
41343285,2 ML Nifedipine 0.1 MG/ML Prefilled Syringe [Adalat] Box of 25,OMOP2541247,RxNorm Extension,RX,
41343432,2 ML Verapamil 2.5 MG/ML Injectable Solution [Verapamil Carino] Box of 5 by Carinopharm,OMOP2541394,RxNorm Extension,RX,
41343554,2 ML Verapamil 2.5 MG/ML Injectable Solution Box of 200,OMOP2541516,RxNorm Extension,RX,
41343714,2 ML Verapamil 2.5 MG/ML Injectable Solution [Veroptinstada] Box of 5,OMOP2541676,RxNorm Extension,RX,
41343715,2 ML Verapamil 2.5 MG/ML Injectable Solution [Verapamil Al 120],OMOP2541677,RxNorm Extension,RX,
41343716,2 ML Verapamil 2.5 MG/ML Injectable Solution [Praecicor],OMOP2541678,RxNorm Extension,RX,
41343717,2 ML Verapamil 2.5 MG/ML Injectable Solution [Durasoptin],OMOP2541679,RxNorm Extension,RX,
41343813,2 ML Nifedipine 0.1 MG/ML Injectable Solution [Adalat] Box of 5,OMOP2541775,RxNorm Extension,RX,
41343814,2 ML Nifedipine 0.1 MG/ML Injectable Solution [Adalat],OMOP2541776,RxNorm Extension,RX,
41343965,2 ML Verapamil 2.5 MG/ML Injectable Solution [Durasoptin] Box of 5 by Mylan,OMOP2541927,RxNorm Extension,RX,
41344000,2 ML Nifedipine 0.1 MG/ML Injectable Solution [Adalat] Box of 5 by Bayer Vital,OMOP2541962,RxNorm Extension,RX,
41344001,2 ML Nifedipine 0.1 MG/ML Prefilled Syringe [Adalat] Box of 5 by Bayer,OMOP2541963,RxNorm Extension,RX,
41344067,2 ML Verapamil 2.5 MG/ML Injectable Solution Box of 500,OMOP2542029,RxNorm Extension,RX,
41344108,2 ML Nifedipine 0.1 MG/ML Injectable Solution Box of 25,OMOP2542070,RxNorm Extension,RX,
41344620,2 ML Verapamil 2.5 MG/ML Injectable Solution Box of 1000,OMOP2542582,RxNorm Extension,RX,
41344673,2 ML Nifedipine 0.1 MG/ML Prefilled Syringe Box of 5,OMOP2542635,RxNorm Extension,RX,
41344802,2 ML Verapamil 2.5 MG/ML Injectable Solution [Veroptinstada] Box of 100,OMOP2542764,RxNorm Extension,RX,
41344803,2 ML Verapamil 2.5 MG/ML Injectable Solution [Veramex] Box of 5,OMOP2542765,RxNorm Extension,RX,
41344804,2 ML Verapamil 2.5 MG/ML Injectable Solution [Falicard] Box of 50,OMOP2542766,RxNorm Extension,RX,
41344888,2 ML Nifedipine 0.1 MG/ML Prefilled Syringe [Adalat] Box of 5,OMOP2542850,RxNorm Extension,RX,
41345036,2 ML Verapamil 2.5 MG/ML Injectable Solution [Veramex] Box of 50 by Sanofi,OMOP2542998,RxNorm Extension,RX,
41345037,2 ML Verapamil 2.5 MG/ML Injectable Solution [Isoptin] Box of 5 by Mylan Healthcare,OMOP2542999,RxNorm Extension,RX,
41345305,2 ML Verapamil 2.5 MG/ML Injectable Solution [Vera Ct],OMOP2543267,RxNorm Extension,RX,
41345306,2 ML Verapamil 2.5 MG/ML Injectable Solution [Cardiagutt],OMOP2543268,RxNorm Extension,RX,
41345612,2 ML Nifedipine 0.1 MG/ML Injectable Solution [Adalat] Box of 5 by Bayer,OMOP2543574,RxNorm Extension,RX,
41345837,2 ML Verapamil 2.5 MG/ML Injectable Solution [Durasoptin] Box of 100,OMOP2543799,RxNorm Extension,RX,
41345931,2 ML Nifedipine 0.1 MG/ML Prefilled Syringe [Adalat],OMOP2543893,RxNorm Extension,RX,
41346358,2 ML Verapamil 2.5 MG/ML Injectable Solution [Verapamil Al 120] Box of 5,OMOP2544320,RxNorm Extension,RX,
41346359,2 ML Verapamil 2.5 MG/ML Injectable Solution [Isoptin] Box of 1000,OMOP2544321,RxNorm Extension,RX,
41346360,2 ML Verapamil 2.5 MG/ML Injectable Solution [Isoptin] Box of 300,OMOP2544322,RxNorm Extension,RX,
41346624,2 ML Verapamil 2.5 MG/ML Injectable Solution [Verahexal] Box of 5 by Novartis,OMOP2544586,RxNorm Extension,RX,
41346625,2 ML Verapamil 2.5 MG/ML Injectable Solution [Falicard] Box of 10 by TEVA,OMOP2544587,RxNorm Extension,RX,
41353418,5 ML Diltiazem 5 MG/ML Injectable Solution Box of 5,OMOP2551380,RxNorm Extension,RX,
41357961,5 ML Diltiazem 5 MG/ML Injectable Solution [Dilzem] Box of 5,OMOP2555923,RxNorm Extension,RX,
41357962,5 ML Diltiazem 5 MG/ML Injectable Solution [Dilzem],OMOP2555924,RxNorm Extension,RX,
41358674,5 ML Diltiazem 5 MG/ML Injectable Solution [Dilzem] Box of 5 by Pfizer,OMOP2556636,RxNorm Extension,RX,
41359877,5 ML Diltiazem 5 MG/ML Injectable Solution,OMOP2557839,RxNorm Extension,RX,
41376249,20 ML Verapamil 2.5 MG/ML Injectable Solution Box of 300,OMOP2574211,RxNorm Extension,RX,
41376250,20 ML Verapamil 2.5 MG/ML Injectable Solution,OMOP2574212,RxNorm Extension,RX,
41377008,20 ML Diltiazem 5 MG/ML Injectable Solution [Dilzem] Box of 5 by Pfizer,OMOP2574970,RxNorm Extension,RX,
41377182,20 ML Verapamil 2.5 MG/ML Injectable Solution [Isoptin] Box of 10,OMOP2575144,RxNorm Extension,RX,
41377902,20 ML Verapamil 2.5 MG/ML Injectable Solution [Isoptin] Box of 50,OMOP2575864,RxNorm Extension,RX,
41377903,20 ML Verapamil 2.5 MG/ML Injectable Solution [Isoptin],OMOP2575865,RxNorm Extension,RX,
41378482,20 ML Verapamil 2.5 MG/ML Injectable Solution Box of 10,OMOP2576444,RxNorm Extension,RX,
41378561,20 ML Diltiazem 5 MG/ML Injectable Solution,OMOP2576523,RxNorm Extension,RX,
41378630,20 ML Verapamil 2.5 MG/ML Injectable Solution [Isoptin] Box of 300,OMOP2576592,RxNorm Extension,RX,
41378631,20 ML Verapamil 2.5 MG/ML Injectable Solution [Isoptin] Box of 100,OMOP2576593,RxNorm Extension,RX,
41378884,20 ML Verapamil 2.5 MG/ML Injectable Solution Box of 100,OMOP2576846,RxNorm Extension,RX,
41378974,20 ML Diltiazem 5 MG/ML Injectable Solution Box of 5,OMOP2576936,RxNorm Extension,RX,
41379562,20 ML Verapamil 2.5 MG/ML Injectable Solution [Isoptin] Box of 10 by Mylan,OMOP2577524,RxNorm Extension,RX,
41380571,20 ML Verapamil 2.5 MG/ML Injectable Solution [Isoptin] Box of 500,OMOP2578533,RxNorm Extension,RX,
41380692,20 ML Diltiazem 5 MG/ML Injectable Solution [Dilzem] Box of 5,OMOP2578654,RxNorm Extension,RX,
41380693,20 ML Diltiazem 5 MG/ML Injectable Solution [Dilzem],OMOP2578655,RxNorm Extension,RX,
41381229,20 ML Verapamil 2.5 MG/ML Injectable Solution Box of 50,OMOP2579191,RxNorm Extension,RX,
41382005,20 ML Verapamil 2.5 MG/ML Injectable Solution Box of 500,OMOP2579967,RxNorm Extension,RX,
41384909,30 ML Nifedipine 20 MG/ML Oral Solution [Nifedipin Stada] Box of 1,OMOP2582871,RxNorm Extension,RX,
41384918,30 ML Nifedipine 20 MG/ML Oral Solution [Corinfar] Box of 10,OMOP2582880,RxNorm Extension,RX,
41384950,30 ML Nifedipine 20 MG/ML Oral Solution Box of 3,OMOP2582912,RxNorm Extension,RX,
41384951,30 ML Nifedipine 0.667 MG/ML Oral Solution Box of 20,OMOP2582913,RxNorm Extension,RX,
41385065,30 ML Nifedipine 20 MG/ML Oral Solution [Nifreal] Box of 1,OMOP2583027,RxNorm Extension,RX,
41385066,30 ML Nifedipine 20 MG/ML Oral Solution [Nife Wolff] Box of 1,OMOP2583028,RxNorm Extension,RX,
41385067,30 ML Nifedipine 20 MG/ML Oral Solution [Cordicant] Box of 1,OMOP2583029,RxNorm Extension,RX,
41385068,30 ML Nifedipine 20 MG/ML Oral Solution [Cordicant],OMOP2583030,RxNorm Extension,RX,
41385069,30 ML Nifedipine 0.667 MG/ML Oral Solution [Pidilat],OMOP2583031,RxNorm Extension,RX,
41385070,30 ML Nifedipine 0.667 MG/ML Oral Solution [Aprical] Box of 10,OMOP2583032,RxNorm Extension,RX,
41385191,30 ML Nifedipine 20 MG/ML Oral Solution [Nifecor] Box of 1 by 3M,OMOP2583153,RxNorm Extension,RX,
41385192,30 ML Nifedipine 0.667 MG/ML Oral Solution [Aprical] Box of 3 by Amdipharm,OMOP2583154,RxNorm Extension,RX,
41385193,30 ML Nifedipine 0.667 MG/ML Oral Solution [Aprical] Box of 2 by Medice,OMOP2583155,RxNorm Extension,RX,
41385245,30 ML Nifedipine 0.667 MG/ML Oral Solution Box of 10,OMOP2583207,RxNorm Extension,RX,
41385368,30 ML Nifedipine 20 MG/ML Oral Solution [Nife Wolff],OMOP2583330,RxNorm Extension,RX,
41385479,30 ML Nifedipine 10 MG/ML Oral Solution [Dignokonstant] Box of 1 by Daiichi Sankyo,OMOP2583441,RxNorm Extension,RX,
41385480,30 ML Nifedipine 0.667 MG/ML Oral Solution [Corotrend] Box of 1 by Kytta Siegfried,OMOP2583442,RxNorm Extension,RX,
41385665,30 ML Nifedipine 20 MG/ML Oral Solution [Nifical] Box of 1,OMOP2583627,RxNorm Extension,RX,
41385666,30 ML Nifedipine 20 MG/ML Oral Solution [Corinfar],OMOP2583628,RxNorm Extension,RX,
41385667,30 ML Nifedipine 0.667 MG/ML Oral Solution [Aprical],OMOP2583629,RxNorm Extension,RX,
41385846,30 ML Nifedipine 0.667 MG/ML Oral Solution Box of 1,OMOP2583808,RxNorm Extension,RX,
41385967,30 ML Nifedipine 0.667 MG/ML Oral Solution [Nifehexal] Box of 1,OMOP2583929,RxNorm Extension,RX,
41385968,30 ML Nifedipine 0.667 MG/ML Oral Solution [Cordicant],OMOP2583930,RxNorm Extension,RX,
41386082,30 ML Nifedipine 0.667 MG/ML Oral Solution [Nifedipin Stada] Box of 1 by Stada,OMOP2584044,RxNorm Extension,RX,
41386130,30 ML Nifedipine 20 MG/ML Oral Solution Box of 10,OMOP2584092,RxNorm Extension,RX,
41386222,30 ML Nifedipine 20 MG/ML Oral Solution [Corotrend],OMOP2584184,RxNorm Extension,RX,
41386223,30 ML Nifedipine 0.667 MG/ML Oral Solution [Nifehexal],OMOP2584185,RxNorm Extension,RX,
41386224,30 ML Nifedipine 0.667 MG/ML Oral Solution [Cordicant] Box of 1,OMOP2584186,RxNorm Extension,RX,
41386336,30 ML Nifedipine 0.667 MG/ML Oral Solution [Pidilat] Box of 5 by Mylan,OMOP2584298,RxNorm Extension,RX,
41386337,30 ML Nifedipine 0.667 MG/ML Oral Solution [Corinfar] Box of 1 by TEVA,OMOP2584299,RxNorm Extension,RX,
41386338,30 ML Nifedipine 0.667 MG/ML Oral Solution [Aprical] Box of 10 by Shire,OMOP2584300,RxNorm Extension,RX,
41386339,30 ML Nifedipine 0.667 MG/ML Oral Solution [Aprical] Box of 2 by Amdipharm,OMOP2584301,RxNorm Extension,RX,
41386400,30 ML Nifedipine 0.667 MG/ML Oral Solution Box of 3,OMOP2584362,RxNorm Extension,RX,
41386509,30 ML Nifedipine 20 MG/ML Oral Solution [Nifehexal] Box of 1,OMOP2584471,RxNorm Extension,RX,
41386510,30 ML Nifedipine 20 MG/ML Oral Solution [Aprical] Box of 1,OMOP2584472,RxNorm Extension,RX,
41386511,30 ML Nifedipine 20 MG/ML Oral Solution [Aprical],OMOP2584473,RxNorm Extension,RX,
41386638,30 ML Nifedipine 0.667 MG/ML Oral Solution [Corinfar] Box of 10 by TEVA,OMOP2584600,RxNorm Extension,RX,
41386639,30 ML Nifedipine 0.667 MG/ML Oral Solution [Cordicant] Box of 1 by Mundipharma,OMOP2584601,RxNorm Extension,RX,
41386828,30 ML Nifedipine 20 MG/ML Oral Solution [Corinfar] Box of 1,OMOP2584790,RxNorm Extension,RX,
41386829,30 ML Nifedipine 0.667 MG/ML Oral Solution [Nife-Ct],OMOP2584791,RxNorm Extension,RX,
41386830,30 ML Nifedipine 0.667 MG/ML Oral Solution [Corinfar],OMOP2584792,RxNorm Extension,RX,
41386831,30 ML Nifedipine 0.667 MG/ML Oral Solution [Aprical] Box of 3,OMOP2584793,RxNorm Extension,RX,
41386934,30 ML Nifedipine 20 MG/ML Oral Solution [Aprical] Box of 1 by Amdipharm,OMOP2584896,RxNorm Extension,RX,
41386935,30 ML Nifedipine 0.667 MG/ML Oral Solution [Aprical] Box of 3 by Medice,OMOP2584897,RxNorm Extension,RX,
41386989,30 ML Nifedipine 20 MG/ML Oral Solution Box of 5,OMOP2584951,RxNorm Extension,RX,
41387098,30 ML Nifedipine 0.667 MG/ML Oral Solution [Nifedipin Stada] Box of 1,OMOP2585060,RxNorm Extension,RX,
41387099,30 ML Nifedipine 0.667 MG/ML Oral Solution [Corinfar] Box of 10,OMOP2585061,RxNorm Extension,RX,
41387208,30 ML Nifedipine 0.667 MG/ML Oral Solution [Pidilat] Box of 1 by Mylan,OMOP2585170,RxNorm Extension,RX,
41387209,30 ML Nifedipine 0.667 MG/ML Oral Solution [Nifehexal] Box of 1 by Novartis,OMOP2585171,RxNorm Extension,RX,
41387265,30 ML Nifedipine 0.667 MG/ML Oral Solution,OMOP2585227,RxNorm Extension,RX,
41387387,30 ML Nifedipine 20 MG/ML Oral Solution [Aprical] Box of 20,OMOP2585349,RxNorm Extension,RX,
41387388,30 ML Nifedipine 10 MG/ML Oral Solution [Dignokonstant],OMOP2585350,RxNorm Extension,RX,
41387389,30 ML Nifedipine 0.667 MG/ML Oral Solution [Aprical] Box of 2,OMOP2585351,RxNorm Extension,RX,
41387496,30 ML Nifedipine 0.667 MG/ML Oral Solution [Nife-Ct] Box of 1 by AbZ-Pharma,OMOP2585458,RxNorm Extension,RX,
41387531,30 ML Nifedipine 20 MG/ML Oral Solution Box of 20,OMOP2585493,RxNorm Extension,RX,
41387640,30 ML Nifedipine 20 MG/ML Oral Solution [Nifecor] Box of 1,OMOP2585602,RxNorm Extension,RX,
41387641,30 ML Nifedipine 20 MG/ML Oral Solution [Nife-Ct] Box of 1,OMOP2585603,RxNorm Extension,RX,
41387642,30 ML Nifedipine 20 MG/ML Oral Solution [Aprical] Box of 10,OMOP2585604,RxNorm Extension,RX,
41387643,30 ML Nifedipine 0.667 MG/ML Oral Solution [Pidilat] Box of 5,OMOP2585605,RxNorm Extension,RX,
41387644,30 ML Nifedipine 0.667 MG/ML Oral Solution [Aprical] Box of 20,OMOP2585606,RxNorm Extension,RX,
41387758,30 ML Nifedipine 20 MG/ML Oral Solution [Aprical] Box of 1 by Shire,OMOP2585720,RxNorm Extension,RX,
41387759,30 ML Nifedipine 0.667 MG/ML Oral Solution [Duranifin] Box of 1 by Mylan,OMOP2585721,RxNorm Extension,RX,
41387760,30 ML Nifedipine 0.667 MG/ML Oral Solution Box of 1 by Ratiopharm,OMOP2585722,RxNorm Extension,RX,
41387932,30 ML Nifedipine 0.667 MG/ML Oral Solution [Duranifin],OMOP2585894,RxNorm Extension,RX,
41388062,30 ML Nifedipine 0.667 MG/ML Oral Solution [Nifical] Box of 1 by Sanofi,OMOP2586024,RxNorm Extension,RX,
41388113,30 ML Nifedipine 10 MG/ML Oral Solution Box of 1,OMOP2586075,RxNorm Extension,RX,
41388114,30 ML Nifedipine 10 MG/ML Oral Solution,OMOP2586076,RxNorm Extension,RX,
41388218,30 ML Nifedipine 20 MG/ML Oral Solution [Nifreal],OMOP2586180,RxNorm Extension,RX,
41388219,30 ML Nifedipine 20 MG/ML Oral Solution [Duranifin],OMOP2586181,RxNorm Extension,RX,
41388220,30 ML Nifedipine 20 MG/ML Oral Solution [Aprical] Box of 3,OMOP2586182,RxNorm Extension,RX,
41388221,30 ML Nifedipine 0.667 MG/ML Oral Solution [Nifedipin Stada],OMOP2586183,RxNorm Extension,RX,
41388351,30 ML Nifedipine 20 MG/ML Oral Solution [Nife Wolff] Box of 1 by Wolff Bielefeld,OMOP2586313,RxNorm Extension,RX,
41388521,30 ML Nifedipine 20 MG/ML Oral Solution [Corotrend] Box of 1,OMOP2586483,RxNorm Extension,RX,
41388522,30 ML Nifedipine 0.667 MG/ML Oral Solution [Nifical] Box of 1,OMOP2586484,RxNorm Extension,RX,
41388663,30 ML Nifedipine 20 MG/ML Oral Solution Box of 2,OMOP2586625,RxNorm Extension,RX,
41388664,30 ML Nifedipine 20 MG/ML Oral Solution Box of 1,OMOP2586626,RxNorm Extension,RX,
41388783,30 ML Nifedipine 20 MG/ML Oral Solution [Nifical],OMOP2586745,RxNorm Extension,RX,
41388784,30 ML Nifedipine 20 MG/ML Oral Solution [Nifedipin Stada],OMOP2586746,RxNorm Extension,RX,
41388785,30 ML Nifedipine 0.667 MG/ML Oral Solution [Nife-Ct] Box of 1,OMOP2586747,RxNorm Extension,RX,
41388895,30 ML Nifedipine 0.667 MG/ML Oral Solution [Aprical] Box of 2 by Shire,OMOP2586857,RxNorm Extension,RX,
41388944,30 ML Nifedipine 0.667 MG/ML Oral Solution Box of 5,OMOP2586906,RxNorm Extension,RX,
41388945,30 ML Nifedipine 0.667 MG/ML Oral Solution Box of 2,OMOP2586907,RxNorm Extension,RX,
41389053,30 ML Nifedipine 20 MG/ML Oral Solution [Pidilat] Box of 1,OMOP2587015,RxNorm Extension,RX,
41389054,30 ML Nifedipine 20 MG/ML Oral Solution [Pidilat],OMOP2587016,RxNorm Extension,RX,
41389055,30 ML Nifedipine 20 MG/ML Oral Solution [Duranifin] Box of 1,OMOP2587017,RxNorm Extension,RX,
41389056,30 ML Nifedipine 0.667 MG/ML Oral Solution [Duranifin] Box of 1,OMOP2587018,RxNorm Extension,RX,
41389057,30 ML Nifedipine 0.667 MG/ML Oral Solution [Corinfar] Box of 1,OMOP2587019,RxNorm Extension,RX,
41389165,30 ML Nifedipine 20 MG/ML Oral Solution [Aprical] Box of 1 by Medice,OMOP2587127,RxNorm Extension,RX,
41389354,30 ML Nifedipine 20 MG/ML Oral Solution [Pidilat] Box of 5,OMOP2587316,RxNorm Extension,RX,
41389355,30 ML Nifedipine 20 MG/ML Oral Solution [Nifecor],OMOP2587317,RxNorm Extension,RX,
41389356,30 ML Nifedipine 20 MG/ML Oral Solution [Aprical] Box of 2,OMOP2587318,RxNorm Extension,RX,
41389357,30 ML Nifedipine 10 MG/ML Oral Solution [Dignokonstant] Box of 1,OMOP2587319,RxNorm Extension,RX,
41389358,30 ML Nifedipine 0.667 MG/ML Oral Solution [Pidilat] Box of 1,OMOP2587320,RxNorm Extension,RX,
41389359,30 ML Nifedipine 0.667 MG/ML Oral Solution [Nifical],OMOP2587321,RxNorm Extension,RX,
41389360,30 ML Nifedipine 0.667 MG/ML Oral Solution [Corotrend] Box of 1,OMOP2587322,RxNorm Extension,RX,
41389361,30 ML Nifedipine 0.667 MG/ML Oral Solution [Corotrend],OMOP2587323,RxNorm Extension,RX,
41389473,30 ML Nifedipine 0.667 MG/ML Oral Solution [Aprical] Box of 20 by Shire,OMOP2587435,RxNorm Extension,RX,
41389474,30 ML Nifedipine 0.667 MG/ML Oral Solution [Aprical] Box of 3 by Shire,OMOP2587436,RxNorm Extension,RX,
41391026,50 ML Nifedipine 0.1 MG/ML Injectable Solution [Adalat] Box of 1,OMOP2588988,RxNorm Extension,RX,
41391412,50 ML Nifedipine 0.1 MG/ML Injectable Solution Box of 100,OMOP2589374,RxNorm Extension,RX,
41394193,50 ML Nifedipine 0.1 MG/ML Injectable Solution Box of 1,OMOP2592155,RxNorm Extension,RX,
41395505,50 ML Nifedipine 0.1 MG/ML Injectable Solution Box of 50,OMOP2593467,RxNorm Extension,RX,
41395773,50 ML Nifedipine 0.1 MG/ML Injectable Solution [Adalat] Box of 100,OMOP2593735,RxNorm Extension,RX,
41396420,50 ML Nifedipine 0.1 MG/ML Injectable Solution [Adalat] Box of 5,OMOP2594382,RxNorm Extension,RX,
41397733,50 ML Nifedipine 0.1 MG/ML Injectable Solution [Adalat] Box of 25,OMOP2595695,RxNorm Extension,RX,
41399435,50 ML Nifedipine 0.1 MG/ML Injectable Solution [Adalat] Box of 1 by Bayer,OMOP2597397,RxNorm Extension,RX,
41400231,50 ML Nifedipine 0.1 MG/ML Injectable Solution Box of 25,OMOP2598193,RxNorm Extension,RX,
41400232,50 ML Nifedipine 0.1 MG/ML Injectable Solution Box of 5,OMOP2598194,RxNorm Extension,RX,
41400828,50 ML Nifedipine 0.1 MG/ML Injectable Solution [Adalat] Box of 1 by Bayer Vital,OMOP2598790,RxNorm Extension,RX,
41401220,50 ML Nifedipine 0.1 MG/ML Injectable Solution [Adalat] Box of 50,OMOP2599182,RxNorm Extension,RX,
41415635,100 ML Nifedipine 0.2 MG/ML Oral Solution Box of 1,OMOP2613597,RxNorm Extension,RX,
41416463,100 ML Nifedipine 0.2 MG/ML Oral Solution,OMOP2614425,RxNorm Extension,RX,
41417168,100 ML Nifedipine 0.2 MG/ML Oral Solution Box of 1 by Ratiopharm,OMOP2615130,RxNorm Extension,RX,
41426735,100 ML Nifedipine 20 MG/ML Oral Solution Box of 1,OMOP2624697,RxNorm Extension,RX,
41453164,2.02 ML Verapamil 2.5 MG/ML Injectable Solution [Veramex] Box of 5,OMOP2651126,RxNorm Extension,RX,
41453192,2.02 ML Verapamil 2.5 MG/ML Injectable Solution Box of 200,OMOP2651154,RxNorm Extension,RX,
41453360,2.02 ML Verapamil 2.5 MG/ML Injectable Solution [Praecicor],OMOP2651322,RxNorm Extension,RX,
41453630,2.02 ML Verapamil 2.5 MG/ML Injectable Solution [Veramex] Box of 5 by Sanofi,OMOP2651592,RxNorm Extension,RX,
41453788,2.02 ML Nifedipine 0.1 MG/ML Prefilled Syringe,OMOP2651750,RxNorm Extension,RX,
41453904,2.02 ML Verapamil 2.5 MG/ML Injectable Solution [Verapamil Al 120] Box of 5,OMOP2651866,RxNorm Extension,RX,
41453905,2.02 ML Verapamil 2.5 MG/ML Injectable Solution [Veramex] Box of 50,OMOP2651867,RxNorm Extension,RX,
41453906,2.02 ML Verapamil 2.5 MG/ML Injectable Solution [Durasoptin] Box of 100,OMOP2651868,RxNorm Extension,RX,
41453907,2.02 ML Verapamil 2.5 MG/ML Injectable Solution [Durasoptin] Box of 5,OMOP2651869,RxNorm Extension,RX,
41453908,2.02 ML Verapamil 2.5 MG/ML Injectable Solution [Cardiagutt] Box of 50,OMOP2651870,RxNorm Extension,RX,
41454006,2.02 ML Nifedipine 0.1 MG/ML Injectable Solution [Adalat],OMOP2651968,RxNorm Extension,RX,
41454487,2.02 ML Verapamil 2.5 MG/ML Injectable Solution [Isoptin] Box of 100,OMOP2652449,RxNorm Extension,RX,
41454488,2.02 ML Verapamil 2.5 MG/ML Injectable Solution [Durasoptin],OMOP2652450,RxNorm Extension,RX,
41454995,2.02 ML Diltiazem 5 MG/ML Injectable Solution Box of 5,OMOP2652957,RxNorm Extension,RX,
41455067,2.02 ML Verapamil 2.5 MG/ML Injectable Solution [Veroptinstada] Box of 100,OMOP2653029,RxNorm Extension,RX,
41455154,2.02 ML Nifedipine 0.1 MG/ML Injectable Solution [Adalat] Box of 25,OMOP2653116,RxNorm Extension,RX,
41455155,2.02 ML Nifedipine 0.1 MG/ML Injectable Solution [Adalat] Box of 5,OMOP2653117,RxNorm Extension,RX,
41455428,2.02 ML Diltiazem 5 MG/ML Injectable Solution [Dilzem] Box of 5 by Pfizer,OMOP2653390,RxNorm Extension,RX,
41455467,2.02 ML Verapamil 2.5 MG/ML Injectable Solution Box of 50,OMOP2653429,RxNorm Extension,RX,
41455468,2.02 ML Verapamil 2.5 MG/ML Injectable Solution Box of 10,OMOP2653430,RxNorm Extension,RX,
41455520,2.02 ML Nifedipine 0.1 MG/ML Prefilled Syringe Box of 25,OMOP2653482,RxNorm Extension,RX,
41455648,2.02 ML Verapamil 2.5 MG/ML Injectable Solution [Verahexal],OMOP2653610,RxNorm Extension,RX,
41455649,2.02 ML Verapamil 2.5 MG/ML Injectable Solution [Isoptin] Box of 5,OMOP2653611,RxNorm Extension,RX,
41455650,2.02 ML Verapamil 2.5 MG/ML Injectable Solution [Isoptin],OMOP2653612,RxNorm Extension,RX,
41455746,2.02 ML Nifedipine 0.1 MG/ML Prefilled Syringe [Adalat] Box of 25,OMOP2653708,RxNorm Extension,RX,
41455977,2.02 ML Nifedipine 0.1 MG/ML Injectable Solution [Adalat] Box of 5 by Bayer,OMOP2653939,RxNorm Extension,RX,
41456107,2.02 ML Nifedipine 0.1 MG/ML Prefilled Syringe Box of 50,OMOP2654069,RxNorm Extension,RX,
41456260,2.02 ML Verapamil 2.5 MG/ML Injectable Solution [Verahexal] Box of 5,OMOP2654222,RxNorm Extension,RX,
41456261,2.02 ML Verapamil 2.5 MG/ML Injectable Solution [Vera Ct] Box of 5,OMOP2654223,RxNorm Extension,RX,
41456359,2.02 ML Nifedipine 0.1 MG/ML Prefilled Syringe [Adalat] Box of 50,OMOP2654321,RxNorm Extension,RX,
41456360,2.02 ML Nifedipine 0.1 MG/ML Prefilled Syringe [Adalat],OMOP2654322,RxNorm Extension,RX,
41456634,2.02 ML Verapamil 2.5 MG/ML Injectable Solution Box of 500,OMOP2654596,RxNorm Extension,RX,
